Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID
CHEMBL208599,HUPRINE X,0,298.82,0,4.86,rac30,CCC1=CC2C[C@H](C1)c3c(N)c4ccc(Cl)cc4nc3C2,IC50,'=',15.8,nM,7.8,,,UO_0000065,26.11,0.51,2.94,20.05,FALSE,CHEMBL654885,Inhibition of butyrylcholinesterase (BChE) in human serum,B,BAO_0000366,cell-free format,,CHEMBL3638229,Serum,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1133449,1,Scientific Literature,J. Med. Chem.,2000,
CHEMBL164,MYRICETIN,0,318.24,1,1.69,SID477075,OC1=C(Oc2cc(O)cc(O)c2C1=O)c3cc(O)c(O)c(O)c3,Inhibition,,,,,,Not Active,,,,,,FALSE,CHEMBL1045783,Inhibition of human plasma BChE upto 45 mins at 100 umol/L by Ellman's method,B,BAO_0000366,cell-free format,Homo sapiens,CHEMBL3559721,Plasma,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1154681,1,Scientific Literature,Eur. J. Med. Chem.,2010,
CHEMBL1711,ISOPROTERENOL HYDROCHLORIDE,4,247.72,0,1.13,Isoproterenol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL2237294,,0,365.88,1,6.4,6,Oc1ccccc1C2=Nc3ccccc3SC(C2)c4ccc(Cl)cc4,IC50,,,,,,Not Active,,,,,,FALSE,CHEMBL3068554,Inhibition of BChE (unknown origin) using butyrylthiocholine chloride as substrate preincubated for 15 min,B,BAO_0000357,single protein format,Homo sapiens,,,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL3046340,1,Scientific Literature,Med Chem Res,2012,
CHEMBL1128,EDROPHONIUM CHLORIDE,4,201.7,0,1.98,2,[Cl-].CC[N+](C)(C)c1cccc(O)c1,IC50,'=',1370000,nM,,Outside typical range,,UO_0000065,,,,,FALSE,CHEMBL3095603,Inhibition of human plasmatic BChE after 5 mins by Ellman's method,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL3559721,Plasma,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL3091342,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2013,
CHEMBL95,TACRINE,4,198.27,0,2.7,TACRINE,Nc1c2CCCCc2nc3ccccc13,IC50,'=',89,nM,7.05,,,UO_0000065,35.56,0.64,4.35,18.12,FALSE,CHEMBL654400,Concentration that causes 50% inhibition of Butyrylcholinesterase (BChE) using human serum and BW284c51,B,BAO_0000366,cell-free format,,CHEMBL3638229,Serum,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1135422,1,Scientific Literature,J. Med. Chem.,2002,
CHEMBL636,RIVASTIGMINE,4,250.34,0,2.76,RIV; Exelon,CCN(C)C(=O)Oc1cccc(c1)[C@H](C)N(C)C,IC50,'=',300,nM,6.52,,,UO_0000065,26.06,0.49,3.76,19.9,TRUE,CHEMBL2319649,Inhibition of butyrylcholinesterase (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,,,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL2311409,1,Scientific Literature,Bioorg. Med. Chem.,2013,
CHEMBL1411769,,0,233.72,0,4.55,6b,Clc1ccc2Sc3ccccc3Nc2c1,IC50,'=',19200,nM,4.72,,,UO_0000065,20.18,0.43,0.17,39.21,FALSE,CHEMBL3772143,Inhibition of human BuChE using S-butyrylthiocholine iodide as substrate preincubated for 5 mins followed by substrate addition measured after 60 to 300 sec by Ellman's method,B,BAO_0000357,single protein format,Homo sapiens,,,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL3769338,1,Scientific Literature,MedChemComm,2015,
CHEMBL4096862,,0,475.37,0,4.08,a20,[I-].CCN(CC)c1ccc(\C=C\c2ccc3ccccc3[n+]2C)c(OC)n1,IC50,'=',1200,nM,5.92,,,UO_0000065,16.99,0.31,1.84,20.25,FALSE,CHEMBL4049962,Inhibition of human serum BuChE using butylthiocholine chloride as substrate pretreated for 15 mins followed by substrate addition measured for 2 mins by DTNB reagent based spectrophotometric method,B,BAO_0000357,single protein format,Homo sapiens,,,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL4049393,1,Scientific Literature,Eur J Med Chem,2017,
CHEMBL322106,,0,278.4,0,4.51,31,CCC1=CC2CC(C1)c3c(C2)nc4cccc(C)c4c3N,IC50,'=',512,nM,6.29,,,UO_0000065,22.6,0.41,1.78,16.17,TRUE,CHEMBL654411,Inhibition of butyrylcholinesterase (BChE) activity in human serum,B,BAO_0000366,cell-free format,,CHEMBL3638229,Serum,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1132351,1,Scientific Literature,J. Med. Chem.,1999,
CHEMBL3338391,,0,442.6,0,4.81,(+)-1,COCCN(CC1CCCN(C1)C2Cc3ccccc3C2)C(=O)c4ccc5ccccc5c4,deltaG,'=',-49.88,kJ/mol,,,,,,,,,FALSE,CHEMBL4027488,Inhibition of recombinant human BChE assessed as Gibbs free energy change at 5 to 10 nM using butyrylthiocholine iodide as substrate by Arrhenius plot analysis,B,BAO_0000357,single protein format,Homo sapiens,,,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL4024773,1,Scientific Literature,J Med Chem,2018,
CHEMBL94,PHYSOSTIGMINE,4,275.35,0,1.77,Physostigmine,CNC(=O)Oc1ccc2N(C)[C@H]3N(C)CC[C@@]3(C)c2c1,IC50,'=',4.36516E+16,nM,,Outside typical range,,UO_0000065,,,,,FALSE,CHEMBL857083,Inhibitory activity against butyrylcholinesterase (BChE) in human erythrocyte,B,BAO_0000357,single protein format,,,,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1134461,1,Scientific Literature,J. Med. Chem.,2001,
CHEMBL418068,RHEIN,0,284.22,0,1.57,BDBM32021,OC(=O)c1cc(O)c2C(=O)c3c(O)cccc3C(=O)c2c1,IC50,'=',17000,nM,4.77,,358418,UO_0000065,16.78,0.31,3.2,4.26,FALSE,CHEMBL3887856,Inhibition Assay: BChE inhibitory activity determinations were carried out similarly by the method of Ellman et al.,,,,,,,,,,,,,,,,,,
CHEMBL12089,BERBERINE CHLORIDE,1,371.82,0,3.1,BERBERINE CHLORIDE,[Cl-].COc1ccc2cc3c4cc5OCOc5cc4CC[n+]3cc2c1OC,IC50,'=',18970,nM,4.72,,,UO_0000065,14.04,0.26,1.62,11.57,FALSE,CHEMBL1918467,Inhibition of BChE assessed as hydrolysis of butrylcholine preincubated for 15 mins measured after 15 mins by colorimetric Ellman assay,B,BAO_0000357,single protein format,,,,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1914414,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2011,
CHEMBL219172,,0,381.45,0,4.08,2,CCOC(=O)C1=C(C)Nc2nc3CCCCc3c(N)c2C1c4ccc(F)cc4,IC50,'>',100000,nM,,,,UO_0000065,,,,,FALSE,CHEMBL1003710,Inhibition of human serum BChE by Ellman's method,B,BAO_0000357,single protein format,Homo sapiens,,,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1138487,1,Scientific Literature,J. Med. Chem.,2009,
CHEMBL94,PHYSOSTIGMINE,4,275.35,0,1.77,physostigmine,CNC(=O)Oc1ccc2N(C)[C@H]3N(C)CC[C@@]3(C)c2c1,IC50,'=',73,nM,7.14,,,UO_0000065,25.92,0.49,5.37,15.93,TRUE,CHEMBL653527,In vitro inhibition of Butyrylcholinesterase from human serum,B,BAO_0000357,single protein format,,,,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1128477,1,Scientific Literature,J. Med. Chem.,1995,
CHEMBL4075840,,0,358.49,0,4.48,29,O=C(NCC1CCCN(Cc2ccccc2)C1)c3ccc4ccccc4c3,Inhibition,'<=',50,%,,,,UO_0000187,,,,,FALSE,CHEMBL4027487,Inhibition of recombinant human BChE at 10 uM using butyrylthiocholine iodide as substrate preincubated for 300 secs followed by substrate addition measured for 1 min by Ellman's method relative to control,B,BAO_0000357,single protein format,Homo sapiens,,,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL4024773,1,Scientific Literature,J Med Chem,2018,
CHEMBL4079599,,0,535.73,2,5.11,D-1,CCCCCCOC(=O)[C@@H](CCC(=O)NCCC1CCN(Cc2ccccc2)CC1)NC(=O)c3ccccc3,IC50,'=',360,nM,6.44,,,UO_0000065,12.03,0.23,1.33,7.34,FALSE,CHEMBL4050050,Inhibition of human serum BuChE using butyrylthiocholine iodide as substrate pretreated for 5 mins followed by substrate addition measured for 5 mins by UV-Vis spectrophotometric method,B,BAO_0000357,single protein format,Homo sapiens,,,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL4049396,1,Scientific Literature,Eur J Med Chem,2017,
CHEMBL4095051,,0,575.49,1,5.8,b10,[I-].CCn1c2ccccc2c3cc(\C=C\c4cc(N5CCOCC5)c6ccccc6[n+]4C)ccc13,Inhibition,'>',50,%,,,,UO_0000187,,,,,FALSE,CHEMBL4049963,Inhibition of human serum BuChE at 5 uM using butylthiocholine chloride as substrate pretreated for 15 mins followed by substrate addition measured for 2 mins by DTNB reagent based spectrophotometric method relative to control,B,BAO_0000357,single protein format,Homo sapiens,,,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL4049393,1,Scientific Literature,Eur J Med Chem,2017,
CHEMBL4073273,,0,531.65,1,4.23,L-13,COc1ccc2cc(ccc2c1)C(=O)N[C@@H](CCC(=O)NCCC3CCN(Cc4ccccc4)CC3)C(=O)O,IC50,'=',97000,nM,4.01,,,UO_0000065,7.55,0.14,-0.22,3.72,FALSE,CHEMBL4050050,Inhibition of human serum BuChE using butyrylthiocholine iodide as substrate pretreated for 5 mins followed by substrate addition measured for 5 mins by UV-Vis spectrophotometric method,B,BAO_0000357,single protein format,Homo sapiens,,,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL4049396,1,Scientific Literature,Eur J Med Chem,2017,
CHEMBL502,DONEPEZIL,4,379.5,0,4.36,Donepezil (Aricept),COc1cc2CC(CC3CCN(Cc4ccccc4)CC3)C(=O)c2cc1OC,IC50,'=',7600,nM,5.12,,,UO_0000065,13.49,0.25,0.76,13.2,FALSE,CHEMBL3757704,Inhibition of human BChE using butyrylthiocholine iodide as substrate preincubated followed by substrate addition by Ellman's method,B,BAO_0000357,single protein format,Homo sapiens,,,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL3751845,1,Scientific Literature,Bioorg. Med. Chem.,2016,
CHEMBL4095755,,0,335.45,1,5.72,3,CC1CC[C@]2(C)[C@H]1C(C)c3ccc(OC(=O)Nc4ccccc4)cc23,IC50,'=',1560,nM,5.81,,,UO_0000065,17.31,0.32,0.09,15.15,FALSE,CHEMBL4025927,Inhibition of human RBC BuChE using s-butyrylthiocholine as substrate pretreated for 30 mins followed by substrate addition after 25 mins by spectrophotometric method,B,BAO_0000357,single protein format,Homo sapiens,,,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL4024719,1,Scientific Literature,Eur J Med Chem,2017,
CHEMBL4094833,,0,337.37,0,2.19,D-2,CCOC(=O)CC[C@@H](NC(=O)OCc1ccccc1)C(=O)OCC,IC50,'>',10000,nM,,,,UO_0000065,,,,,FALSE,CHEMBL4050050,Inhibition of human serum BuChE using butyrylthiocholine iodide as substrate pretreated for 5 mins followed by substrate addition measured for 5 mins by UV-Vis spectrophotometric method,B,BAO_0000357,single protein format,Homo sapiens,,,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL4049396,1,Scientific Literature,Eur J Med Chem,2017,
CHEMBL4080419,,0,492.11,0,4.72,(+)-3.HCl,Cl.CN(C)CCN(CC1CCCN(C1)C2Cc3ccccc3C2)C(=O)c4ccc5ccccc5c4,deltaG,'=',-60.65,kJ/mol,,,,,,,,,FALSE,CHEMBL4027489,Inhibition of recombinant human BChE assessed as Gibbs free energy change at 1 to 2 nM using butyrylthiocholine iodide as substrate by Arrhenius plot analysis,B,BAO_0000357,single protein format,Homo sapiens,,,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL4024773,1,Scientific Literature,J Med Chem,2018,
CHEMBL95,TACRINE,4,198.27,0,2.7,Tacrine,Nc1c2CCCCc2nc3ccccc13,IC50,'=',12,nM,7.92,,,UO_0000065,39.95,0.72,5.22,20.36,FALSE,CHEMBL3870574,Inhibition of human recombinant BChE using butyrylthiocholine iodide as substrate incubated for 5 mins followed by substrate addition measured for 1 min by Ellman's method,B,BAO_0000357,single protein format,Homo sapiens,,,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL3870313,1,Scientific Literature,Eur J Med Chem,2016,
CHEMBL502,DONEPEZIL,4,379.5,0,4.36,Donepezil,COc1cc2CC(CC3CCN(Cc4ccccc4)CC3)C(=O)c2cc1OC,IC50,'=',15240,nM,4.82,,,UO_0000065,12.69,0.23,0.46,12.42,FALSE,CHEMBL2415266,Inhibition of human serum BChE using butyrylthiocholine iodide as substrate preincubated for 20 mins prior to substrate addition by Ellman's method,B,BAO_0000357,single protein format,Homo sapiens,,,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL2413015,1,Scientific Literature,Bioorg. Med. Chem.,2013,
CHEMBL521589,BAMBUTEROL,3,367.45,0,2.23,BMB,CN(C)C(=O)Oc1cc(OC(=O)N(C)C)cc(c1)C(O)CNC(C)(C)C,Ki,'=',77.7,10'5/M/min,,Non standard unit for type,,,,,,,FALSE,CHEMBL4007543,Irreversible inhibition of human plasma BuChE assessed as second order carbamylation rate constant using S-butyrylthiocholine iodide as substrate preincubated up to 45 mins followed by substrate addition measured after 5 mins,B,BAO_0000357,single protein format,Homo sapiens,,,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL4007382,1,Scientific Literature,Eur J Med Chem,2017,
CHEMBL60569,,0,161.16,0,0.85,2,CN1C(=O)C(=O)c2ccccc12,Ki,'>',100000,nM,,,,UO_0000065,,,,,FALSE,CHEMBL918630,Inhibition of human BChE,B,BAO_0000357,single protein format,Homo sapiens,,,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1144473,1,Scientific Literature,J. Med. Chem.,2007,
CHEMBL310555,OXYQUINOLINE,0,145.16,0,1.94,SID17389213,Oc1cccc2cccnc12,IC50,'>',100,nM,,,,UO_0000065,,,,,FALSE,CHEMBL1177573,Inhibition of human serum BChE by Ellman's reaction,B,BAO_0000357,single protein format,Homo sapiens,,,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1177734,1,Scientific Literature,J. Med. Chem.,2010,
CHEMBL95,TACRINE,4,198.27,0,2.7,tacrine,Nc1c2CCCCc2nc3ccccc13,IC50,'=',73,nM,7.14,,,UO_0000065,35.99,0.65,4.44,18.34,FALSE,CHEMBL3396414,Inhibition of human recombinant serum BuchE using butyrylthiocholine iodide as substrate by Ellman method,B,BAO_0000357,single protein format,Homo sapiens,,,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL3392959,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2015,
CHEMBL502,DONEPEZIL,4,379.5,0,4.36,donepezil,COc1cc2CC(CC3CCN(Cc4ccccc4)CC3)C(=O)c2cc1OC,IC50,'=',7400,nM,5.13,,,UO_0000065,13.52,0.25,0.77,13.23,FALSE,CHEMBL1775597,Inhibition of human BChE using butyrylthiocholine iodide as substrate by Ellman's method,B,BAO_0000357,single protein format,Homo sapiens,,,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1773070,1,Scientific Literature,Eur. J. Med. Chem.,2011,
CHEMBL95,TACRINE,4,198.27,0,2.7,tacrine,Nc1c2CCCCc2nc3ccccc13,IC50,'=',40,nM,7.4,,,UO_0000065,37.31,0.67,4.7,19.01,TRUE,CHEMBL2404669,Inhibition of human BuChE using S-butyrylthiocholine iodide as substrate treated 5 mins before substrate addition measured up to 4 mins by Ellman's method,B,BAO_0000357,single protein format,Homo sapiens,,,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL2401650,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2013,
CHEMBL94,PHYSOSTIGMINE,4,275.35,0,1.77,Physostigmine,CNC(=O)Oc1ccc2N(C)[C@H]3N(C)CC[C@@]3(C)c2c1,IC50,'=',35,nM,7.46,,,UO_0000065,27.08,0.51,5.69,16.64,TRUE,CHEMBL654880,In vitro inhibition of human butryl cholinesterase.,B,BAO_0000357,single protein format,,,,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1125532,1,Scientific Literature,J. Med. Chem.,1992,
CHEMBL95,TACRINE,4,198.27,0,2.7,TACRINE,Nc1c2CCCCc2nc3ccccc13,IC50,'=',80,nM,7.1,,,UO_0000065,35.79,0.65,4.4,18.24,FALSE,CHEMBL3635776,Inhibition of human plasmatic BChE using butyrylthiocholine as substrate preincubated for 5 mins followed by substrate addition measured every 2 mins by Ellman's method,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL3559721,Plasma,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL3632576,1,Scientific Literature,J. Med. Chem.,2015,
CHEMBL95,TACRINE,4,198.27,0,2.7,Tacrine,Nc1c2CCCCc2nc3ccccc13,IC50,'=',19,nM,7.72,,,UO_0000065,38.94,0.7,5.02,19.84,FALSE,CHEMBL2401047,Inhibition of human BuChE using butyrylthiocholine iodide as substrate incubated for 20 mins prior to substrate addition measured for 1 hr by Ellman's method,B,BAO_0000357,single protein format,Homo sapiens,,,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL2396588,1,Scientific Literature,Bioorg. Med. Chem.,2013,
CHEMBL659,GALANTAMINE,4,287.36,0,1.85,Galanthamine,COc1ccc2CN(C)CC[C@@]34C=C[C@H](O)C[C@@H]3Oc1c24,IC50,'=',18600000,nM,,Potential transcription error,,UO_0000065,,,,,TRUE,CHEMBL965670,Inhibition of human BuChE,B,BAO_0000357,single protein format,Homo sapiens,,,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1150386,1,Scientific Literature,J. Med. Chem.,2008,
CHEMBL147067,,0,224.26,0,3.29,50,Oc1ccccc1\C=C\C(=O)c2ccccc2,IC50,'=',105000,nM,,Outside typical range,,UO_0000065,,,,,FALSE,CHEMBL3271169,Inhibition of BChE (unknown origin) using BCh iodide as substrate preincubated for 15 mins prior to substrate addition measured after 10 mins by Ellman's method,B,BAO_0000357,single protein format,Homo sapiens,,,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL3259684,1,Scientific Literature,Eur. J. Med. Chem.,2014,
CHEMBL95,TACRINE,4,198.27,0,2.7,THA,Nc1c2CCCCc2nc3ccccc13,IC50,'=',73,nM,7.14,,,UO_0000065,35.99,0.65,4.44,18.34,TRUE,CHEMBL1785399,Inhibition of recombinant human serum BChE using butyrylthiocholine iodide as substrate by spectroscopic Ellmans method,B,BAO_0000357,single protein format,Homo sapiens,,,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1781893,1,Scientific Literature,Eur. J. Med. Chem.,2011,
CHEMBL190677,BENZOIN,4,212.25,0,2.6,6,OC(C(=O)c1ccccc1)c2ccccc2,Ki,'>',100000,nM,,,,UO_0000065,,,,,TRUE,CHEMBL828255,Inhibition constant against human Butyrylcholinesterase (hBuChE) using butyrylthiocholine (BuTCh) as substrate,B,BAO_0000357,single protein format,Homo sapiens,,,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1143603,1,Scientific Literature,J. Med. Chem.,2005,
CHEMBL11805,CAPROCTAMINE,0,666.99,2,7.65,9 (caproctamine),COc1ccccc1CN(C)CCCCCC(=O)N(C)CCCCCCCCN(C)C(=O)CCCCCN(C)Cc2ccccc2OC,IC50,'=',11600,nM,4.94,,,UO_0000065,7.4,0.14,-2.71,7.53,FALSE,CHEMBL948465,Inhibition of human serum BChE by Ellman's assay,B,BAO_0000357,single protein format,Homo sapiens,,,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1152287,1,Scientific Literature,J. Med. Chem.,2008,
CHEMBL94,PHYSOSTIGMINE,4,275.35,0,1.77,Physostigmine,CNC(=O)Oc1ccc2N(C)[C@H]3N(C)CC[C@@]3(C)c2c1,IC50,'=',4.36516E+16,nM,,Outside typical range,,UO_0000065,,,,,TRUE,CHEMBL655896,Inhibition of Butyrylcholinesterase (BChE) of human erythrocytes [-log IC50 (uM)],B,BAO_0000019,assay format,Homo sapiens,,,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1131149,1,Scientific Literature,J. Med. Chem.,1998,
CHEMBL94,PHYSOSTIGMINE,4,275.35,0,1.77,1,CNC(=O)Oc1ccc2N(C)[C@H]3N(C)CC[C@@]3(C)c2c1,IC50,'=',73,nM,7.14,,,UO_0000065,25.92,0.49,5.37,15.93,FALSE,CHEMBL654401,Concentration required to inhibit 50% of Butyrylcholinesterase obtained from human serum was determined in vitro,B,BAO_0000357,single protein format,,,,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1128725,1,Scientific Literature,J. Med. Chem.,1995,
CHEMBL536047,,0,321.25,0,4.47,(+/-)-6,Cl.CC1=CC2CC(C1)c3c(C2)nc4cc(Cl)ccc4c3N,IC50,'=',181,nM,6.74,,,UO_0000065,23.67,0.46,2.27,17.33,FALSE,CHEMBL3238627,Inhibition of human serum BChE using butyrylthiocholine iodide as substrate preincubated for 20 mins by Ellman's method,B,BAO_0000357,single protein format,Homo sapiens,,,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL3232829,1,Scientific Literature,J. Med. Chem.,2014,
CHEMBL1711,ISOPROTERENOL HYDROCHLORIDE,4,247.72,0,1.13,Isoproterenol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL659,GALANTAMINE,4,287.36,0,1.85,galantamine,COc1ccc2CN(C)CC[C@@]34C=C[C@H](O)C[C@@H]3Oc1c24,IC50,'=',20700,nM,4.68,,,UO_0000065,16.3,0.3,2.83,11.17,TRUE,CHEMBL895408,Inhibition of human recombinant butyrylcholinesterase,B,BAO_0000357,single protein format,Homo sapiens,,,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1148814,1,Scientific Literature,J. Med. Chem.,2007,
CHEMBL345124,PROPIDIUM,0,668.41,0,4.99,propidium,[I-].[I-].CC[N+](C)(CC)CCC[n+]1c(c2ccccc2)c3cc(N)ccc3c4ccc(N)cc14,IC50,'=',13200,nM,4.88,,,UO_0000065,11.77,0.21,-0.11,8.73,TRUE,CHEMBL895408,Inhibition of human recombinant butyrylcholinesterase,B,BAO_0000357,single protein format,Homo sapiens,,,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1148814,1,Scientific Literature,J. Med. Chem.,2007,
CHEMBL95,TACRINE,4,198.27,0,2.7,tacrine,Nc1c2CCCCc2nc3ccccc13,IC50,'=',36,nM,7.44,,,UO_0000065,37.54,0.68,4.74,19.13,TRUE,CHEMBL967996,Inhibition of human serum BuChE by Ellman's method,B,BAO_0000357,single protein format,Homo sapiens,,,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1155914,1,Scientific Literature,Bioorg. Med. Chem.,2008,
CHEMBL134342,THIOCTIC ACID,4,206.33,0,2.79,THIOCTIC ACID,OC(=O)CCCC[C@@H]1CCSS1,IC50,'>',1000000,nM,,Outside typical range,,UO_0000065,,,,,FALSE,CHEMBL1912248,Inhibition of human serum recombinant BChE after 20 mins using butyrylthiocholine iodide as a substrate by Ellman's assay,B,BAO_0000357,single protein format,Homo sapiens,,,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1909586,1,Scientific Literature,Eur. J. Med. Chem.,2011,
CHEMBL95,TACRINE,4,198.27,0,2.7,tacrine,Nc1c2CCCCc2nc3ccccc13,IC50,'=',41,nM,7.39,,,UO_0000065,37.26,0.67,4.69,18.99,FALSE,CHEMBL3870532,Inhibition of human serum BuChE using s-butyrylthiocholine iodide as substrate preincubated for 5 mins followed by substrate addition measured up to 3 mins by Ellman's method,B,BAO_0000357,single protein format,Homo sapiens,,,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL3870312,1,Scientific Literature,Eur J Med Chem,2016,
CHEMBL95,TACRINE,4,198.27,0,2.7,Tacrine,Nc1c2CCCCc2nc3ccccc13,IC50,'=',46,nM,7.34,,,UO_0000065,37.01,0.67,4.64,18.86,TRUE,CHEMBL3124385,Inhibition of human serum BChE using butyrylthiocholine iodide as substrate preincubated for 20 mins followed by substrate addition measured after 5 mins by Ellman's method,B,BAO_0000357,single protein format,Homo sapiens,,,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL3120164,1,Scientific Literature,Eur. J. Med. Chem.,2014,
CHEMBL95,TACRINE,4,198.27,0,2.7,Tacrine,Nc1c2CCCCc2nc3ccccc13,IC50,'=',45.8,nM,7.34,,,UO_0000065,37.02,0.67,4.64,18.86,FALSE,CHEMBL3755060,Inhibition of human serum BChE using butyrylthiocholine iodide as substrate preincubated for 20 mins followed by substrate addition by Ellman's method,B,BAO_0000357,single protein format,Homo sapiens,,,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL3751805,1,Scientific Literature,J. Med. Chem.,2016,
