"Molecule.ChEMBL.ID","Smiles","Standard.Type","Standard.Relation","Standard.Value","Standard.Units","pChEMBL.Value","Target.ChEMBL.ID","Target.Name","Document.ChEMBL.ID","Assay.Description","Document.Journal","Document.Year","Molecular.Weight","AlogP"
"CHEMBL3823538","COc1ccc2[nH]cc(CCNC(=O)CC3CCN(Cc4cccc(C)c4)CC3)c2c1","IC50","'='",1400,"nM",5.85,"CHEMBL1914","Butyrylcholinesterase","CHEMBL3822387","Inhibition of human serum BCHE preincubated for 6 mins followed by addition of S-butyrylcholine iodide as substrate by Ellman's method","Bioorg. Med. Chem.",2016,419.57,4.45
"CHEMBL3822890","Cc1ccccc1CN2CCC(CC2)C(=O)NCCc3c[nH]c4ccccc34","IC50","'='",400,"nM",6.4,"CHEMBL1914","Butyrylcholinesterase","CHEMBL3822387","Inhibition of human serum BCHE preincubated for 6 mins followed by addition of S-butyrylcholine iodide as substrate by Ellman's method","Bioorg. Med. Chem.",2016,375.52,4.05
"CHEMBL3985059","COc1cc2CC(CC3CCN(Cc4ccc(F)cc4)CC3)C(=O)c2cc1OC","IC50","'='",8130,"nM",5.09,"CHEMBL1914","Butyrylcholinesterase","CHEMBL3870312","Inhibition of human serum BuChE using s-butyrylthiocholine iodide as substrate preincubated for 5 mins followed by substrate addition measured up to 3 mins by Ellman's method","Eur J Med Chem",2016,397.49,4.5
"CHEMBL3828028","CCCCCCCC1OCc2c[n+](C)c(C)c(OC(=O)N(C)C)c2CO1","IC50","'='",8100,"nM",5.09,"CHEMBL1914","Butyrylcholinesterase","CHEMBL3826971","Inhibition of human plasma BChE assessed as butyrylthiocholine hydrolysis preincubated for 10 mins followed by addition of substrate measured after 2 mins by spectrophotometric method","Bioorg. Med. Chem. Lett.",2016,445.4,3.61
"CHEMBL3828631","CN(CCCOc1ccc2C=C(C(=O)Oc2c1)c3ccccc3)Cc4cccc(OC(=O)NCCCCCc5ccccc5)c4","IC50","'='",2.06,"nM",8.69,"CHEMBL1914","Butyrylcholinesterase","CHEMBL3826877","Inhibition of human serum BuChE using butyrylthiocholine iodide as substrate preincubated for 15 mins followed by substrate addition by Ellman's method","J. Med. Chem.",2016,604.75,7.86
"CHEMBL3827044","CCCCCCCNC(=O)Oc1cccc(CN(C)CCCCCOc2ccc3Cc4cccnc4Oc3c2)c1","IC50","'='",0.53,"nM",9.28,"CHEMBL1914","Butyrylcholinesterase","CHEMBL3826877","Inhibition of human serum BuChE using butyrylthiocholine iodide as substrate preincubated for 20 mins followed by substrate addition by Ellman's method","J. Med. Chem.",2016,545.72,7.52
"CHEMBL3934708","CN1c2ccccc2C(NCCCCCCC(=O)NCCCCCCNc3c4CCCCc4nc5cc(Cl)ccc35)c6ccc(Cl)cc6S1(=O)=O","IC50","'='",32.07,"nM",7.49,"CHEMBL1914","Butyrylcholinesterase","CHEMBL3856224","Inhibition of human plasma BuChE using S-butyrylthiocholine iodide as substrate after 30 mins by Ellman's method","Eur J Med Chem",2016,750.84,8.98
"CHEMBL3948367","COc1ccc(\C=C\C(=O)c2cccc(OC(=O)N(C)C)c2)cc1","IC50","'='",3370,"nM",5.47,"CHEMBL1914","Butyrylcholinesterase","CHEMBL3868624","Inhibition of human serum BChE using S-Butyrylthiocholine iodide as substrate preincubated for 15 mins followed by substrate addition by Ellman's method","Bioorg Med Chem",2017,325.36,3.65
"CHEMBL1730860","Oc1ccc(cc1)c2cnc3ccccc3n2","IC50","'='",7700,"nM",5.11,"CHEMBL1914","Butyrylcholinesterase","CHEMBL4024719","Inhibition of BuChE (unknown origin)","Eur J Med Chem",2017,222.25,3
"CHEMBL521589","CN(C)C(=O)Oc1cc(OC(=O)N(C)C)cc(c1)C(O)CNC(C)(C)C","IC50","'='",3,"nM",8.52,"CHEMBL1914","Butyrylcholinesterase","CHEMBL4024719","Inhibition of BuChE (unknown origin)","Eur J Med Chem",2017,367.45,2.23
"CHEMBL4109726","CC1=C[C@@H]2C[C@H](C1)c3c(C2)nc4cc(Cl)ccc4c3NCCCCCCCCCNC(=O)c5cc(O)c6C(=O)c7c(O)cccc7C(=O)c6c5","IC50","'='",265,"nM",6.58,"CHEMBL1914","Butyrylcholinesterase","CHEMBL3886477","Inhibition Assay: BChE inhibitory activity determinations were carried out similarly by the method of Ellman et al., using 0.02 unit/mL of human serum BChE and 300 uM butyrylthiocholine, instead of AChE and acetylthiocholine, in a final volume of 300 uL. AChE inhibitory activity of compounds (Ia)-(Ie) and (-)-(Ib) and (+)-(Ib) was evaluated spectrophotometrically at 25° C. by the method of Ellman et al., using recombinant human AChE (hAChE) and Electrophorus electricus (ee) AChE and acetylthiocholine iodide as substrate (cf. G. L. Ellman et al., New and Rapid Colorimetric Determination of Acetylcholinesterase Activity Biochem. Pharmacol. 1961, vol. 7, pp. 88-95). For eeAChE inhibitory activity determination, the reaction took place in a final volume of 300 uL of 0.1 M phosphate-buffered solution pH 8.0, containing 0.03 unit/mL of ee AChE and 333 uM 5,5'-dithiobis(2-nitrobenzoic) acid (DTNB) solution used to produce the yellow anion of 5-thio-2-nitrobenzoic acid. Inhibition curves were performed in duplicates using at least 10 increasing concentrations of inhibitor and preincubating at 37° C. for 20 min.","",2016,692.26,8.64
"CHEMBL4079345","CCNc1nc(NCc2ccccc2)c3ccccc3n1","IC50","'='",15200,"nM",4.82,"CHEMBL1914","Butyrylcholinesterase","CHEMBL4002588","Inhibition of human BuChE using S-butyrylthiocholine iodide as substrate preincubated for 5 mins followed by substrate addition measured for 60 to 300 secs by Ellman's method","Eur J Med Chem",2017,278.36,3.67
"CHEMBL4105088","CCCNc1nc(NCc2ccccc2)c3ccccc3n1","IC50","'='",14400,"nM",4.84,"CHEMBL1914","Butyrylcholinesterase","CHEMBL4002588","Inhibition of human BuChE using S-butyrylthiocholine iodide as substrate preincubated for 5 mins followed by substrate addition measured for 60 to 300 secs by Ellman's method","Eur J Med Chem",2017,292.39,4.06
"CHEMBL4070462","CC(C)Nc1nc(NCCc2ccccc2)c3ccccc3n1","IC50","'='",1600,"nM",5.8,"CHEMBL1914","Butyrylcholinesterase","CHEMBL4002588","Inhibition of human BuChE using S-butyrylthiocholine iodide as substrate preincubated for 5 mins followed by substrate addition measured for 60 to 300 secs by Ellman's method","Eur J Med Chem",2017,306.41,4.1
"CHEMBL4069444","NC(=O)Cc1nc(NCCc2ccccc2)c3ccccc3n1","IC50","'='",3500,"nM",5.46,"CHEMBL1914","Butyrylcholinesterase","CHEMBL4002588","Inhibition of human BuChE using S-butyrylthiocholine iodide as substrate preincubated for 5 mins followed by substrate addition measured for 60 to 300 secs by Ellman's method","Eur J Med Chem",2017,306.37,2.31
"CHEMBL1626455","CNc1nc(NCc2ccccc2)c3ccccc3n1","IC50","'='",18800,"nM",4.73,"CHEMBL1914","Butyrylcholinesterase","CHEMBL4002588","Inhibition of human BuChE using S-butyrylthiocholine iodide as substrate preincubated for 5 mins followed by substrate addition measured for 60 to 300 secs by Ellman's method","Eur J Med Chem",2017,264.33,3.28
"CHEMBL4069687","CCOC(=O)C1=C(Oc2nc3CCCCc3c(N)c2C1c4ccc(Br)cc4)c5ccccc5","IC50","'='",74250,"nM",4.13,"CHEMBL1914","Butyrylcholinesterase","CHEMBL4004847","Inhibition of human BuChE using butyrylthiocholine iodide as substrate preincubated for 5 mins followed by substrate addition measured for 1 min by Ellman's method","Eur J Med Chem",2017,505.41,5.8
"CHEMBL4061007","CCOC(=O)C1=C(Oc2nc3CCCCc3c(N)c2C1c4ccc(C)cc4)c5ccccc5","IC50","'='",54100,"nM",4.27,"CHEMBL1914","Butyrylcholinesterase","CHEMBL4004847","Inhibition of human BuChE using butyrylthiocholine iodide as substrate preincubated for 5 mins followed by substrate addition measured for 1 min by Ellman's method","Eur J Med Chem",2017,440.54,5.35
"CHEMBL4089184","CCOC(=O)C1=C(Oc2nc3CCCCc3c(N)c2C1c4ccccc4)c5ccccc5","IC50","'='",5490,"nM",5.26,"CHEMBL1914","Butyrylcholinesterase","CHEMBL4004847","Inhibition of human BuChE using butyrylthiocholine iodide as substrate preincubated for 5 mins followed by substrate addition measured for 1 min by Ellman's method","Eur J Med Chem",2017,426.52,5.04
"CHEMBL4088245","CCOC(=O)C1=C(Oc2nc3CCCCc3c(N)c2C1c4cccc(OC)c4)c5ccccc5","IC50","'='",7140,"nM",5.15,"CHEMBL1914","Butyrylcholinesterase","CHEMBL4004847","Inhibition of human BuChE using butyrylthiocholine iodide as substrate preincubated for 5 mins followed by substrate addition measured for 1 min by Ellman's method","Eur J Med Chem",2017,456.54,5.05
"CHEMBL3356953","ClC1=C(NCCNc2c3CCCCc3nc4ccccc24)C(=O)c5ccccc5C1=O","IC50","'='",96.1,"nM",7.02,"CHEMBL1914","Butyrylcholinesterase","CHEMBL3351527","Inhibition of human plasmatic BChE after 5 mins by Ellman method","J. Med. Chem.",2014,431.92,4.64
"CHEMBL4103604","COc1cc(\C=C\C(=O)Nc2ccccc2)ccc1OCCCCCN(C)C","IC50","'='",12080,"nM",4.92,"CHEMBL1914","Butyrylcholinesterase","CHEMBL3994591","Inhibition of butyrylcholinesterase (unknown origin) using butyrylthiocholine iodide as substrate after 25 mins by Ellmann method","Eur J Med Chem",2017,382.5,4.46
"CHEMBL4086323","COc1cc(\C=C\C(=O)Nc2ccccc2)ccc1OCCCCCCCCCCN(C)C","IC50","'='",20580,"nM",4.69,"CHEMBL1914","Butyrylcholinesterase","CHEMBL3994591","Inhibition of butyrylcholinesterase (unknown origin) using butyrylthiocholine iodide as substrate after 25 mins by Ellmann method","Eur J Med Chem",2017,452.64,6.41
"CHEMBL3339000","CCCN(CCC)CCCOc1ccc(cc1)C(=O)\C=C\c2ccccc2","IC50","'='",10130,"nM",4.99,"CHEMBL1914","Butyrylcholinesterase","CHEMBL3352241","Inhibition of BuChE (unknown origin) using butyrylthiocholine iodide as substrate incubated for 25 mins by Ellman's method","Bioorg. Med. Chem.",2014,365.52,5.47
"CHEMBL3339008","CCCCN(CCCC)CCCCCCOc1ccc(cc1)C(=O)\C=C\c2ccccc2","IC50","'='",75090,"nM",4.12,"CHEMBL1914","Butyrylcholinesterase","CHEMBL3352241","Inhibition of BuChE (unknown origin) using butyrylthiocholine iodide as substrate incubated for 25 mins by Ellman's method","Bioorg. Med. Chem.",2014,435.65,7.42
"CHEMBL4096963","CCN(CCCCCCN1C(=O)c2ccccc2C1=O)Cc3ccccc3","IC50","'='",15800,"nM",4.8,"CHEMBL1914","Butyrylcholinesterase","CHEMBL4043275","Inhibition of human serum BChE using butyrylthiocholine chloride as substrate incubated for 15 mins by Ellman's method","Bioorg Med Chem Lett",2017,364.49,4.37
"CHEMBL3985757","Fc1ccc(\C=C\2/Oc3ccccc3C2=S)cc1","IC50","'='",5270,"nM",5.28,"CHEMBL1914","Butyrylcholinesterase","CHEMBL3868598","Inhibition of butyrylcholinesterase (unknown origin) using butyrylthiocholine chloride as substrate incubated for 10 mins followed by substrate addition measured after 20 mins by UV-Vis spectrophotometric analysis","Bioorg Med Chem",2017,256.3,3.98
"CHEMBL4095051","CCn1c2ccccc2c3cc(\C=C\c4cc(N5CCOCC5)c6ccccc6[n+]4C)ccc13","IC50","'='",2200,"nM",5.66,"CHEMBL1914","Butyrylcholinesterase","CHEMBL4049393","Inhibition of human serum BuChE using butylthiocholine chloride as substrate pretreated for 15 mins followed by substrate addition measured for 2 mins by DTNB reagent based spectrophotometric method","Eur J Med Chem",2017,575.49,5.8
"CHEMBL4074258","COc1cc(\C=C\C(=O)Nc2ccccc2)ccc1OCCCCCCCCCCN3CCCCC3","IC50","'='",4840,"nM",5.32,"CHEMBL1914","Butyrylcholinesterase","CHEMBL3994591","Inhibition of butyrylcholinesterase (unknown origin) using butyrylthiocholine iodide as substrate after 25 mins by Ellmann method","Eur J Med Chem",2017,492.7,7.33
"CHEMBL4085283","COc1cc(\C=C\C(=O)Nc2ccccc2)ccc1OCCCN3CCCC3","IC50","'='",14190,"nM",4.85,"CHEMBL1914","Butyrylcholinesterase","CHEMBL3994591","Inhibition of butyrylcholinesterase (unknown origin) using butyrylthiocholine iodide as substrate after 25 mins by Ellmann method","Eur J Med Chem",2017,380.49,4.21
"CHEMBL4100736","COc1cc(\C=C\C(=O)Nc2ccccc2)ccc1OCCCCCCCCN3CCCC3","IC50","'='",4030,"nM",5.39,"CHEMBL1914","Butyrylcholinesterase","CHEMBL3994591","Inhibition of butyrylcholinesterase (unknown origin) using butyrylthiocholine iodide as substrate after 25 mins by Ellmann method","Eur J Med Chem",2017,450.62,6.16
"CHEMBL4087300","CCN(CC)CCCCCCCCCCOc1ccc(\C=C\C(=O)Nc2ccccc2)cc1OC","IC50","'='",8470,"nM",5.07,"CHEMBL1914","Butyrylcholinesterase","CHEMBL3994591","Inhibition of butyrylcholinesterase (unknown origin) using butyrylthiocholine iodide as substrate after 25 mins by Ellmann method","Eur J Med Chem",2017,480.69,7.19
"CHEMBL4068340","COc1cc(\C=C\C(=O)Nc2ccccc2)ccc1OCCCN3CCCCC3","IC50","'='",4780,"nM",5.32,"CHEMBL1914","Butyrylcholinesterase","CHEMBL3994591","Inhibition of butyrylcholinesterase (unknown origin) using butyrylthiocholine iodide as substrate after 25 mins by Ellmann method","Eur J Med Chem",2017,394.52,4.6
"CHEMBL106771","[O-][N+](=O)c1ccc(\C=C\C(=O)c2ccccc2)cc1","IC50","'='",32000,"nM",4.5,"CHEMBL1914","Butyrylcholinesterase","CHEMBL3259684","Inhibition of BChE (unknown origin) using BCh iodide as substrate preincubated for 15 mins prior to substrate addition measured after 10 mins by Ellman's method","Eur. J. Med. Chem.",2014,253.26,3.49
"CHEMBL3262670","COc1cc2CCNC(Cc3ccc(OCCCCCCN4CCC(O)(Cc5ccccc5)CC4)cc3)c2cc1OC","IC50","'='",15900,"nM",4.8,"CHEMBL1914","Butyrylcholinesterase","CHEMBL3259766","Inhibition of BuChE in human serum using S-butyrylthiocholine iodide as substrate preincubated with enzyme for 20 mins followed by substrate addition by Ellman's method","Bioorg. Med. Chem. Lett.",2014,572.79,6.14
"CHEMBL4063321","COc1ccc(Cn2cc(CNc3c4CCCCc4nc5ccccc35)nn2)cc1","IC50","'='",55,"nM",7.26,"CHEMBL1914","Butyrylcholinesterase","CHEMBL4024719","Inhibition of human BuChE","Eur J Med Chem",2017,399.5,4.37
"CHEMBL4095975","CCOC(=O)C1=C(Oc2nc3CCCCc3c(N)c2C1c4cccc(Cl)c4)c5ccccc5","IC50","'='",3100,"nM",5.51,"CHEMBL1914","Butyrylcholinesterase","CHEMBL4004847","Inhibition of human BuChE using butyrylthiocholine iodide as substrate preincubated for 5 mins followed by substrate addition measured for 1 min by Ellman's method","Eur J Med Chem",2017,460.96,5.69
"CHEMBL4101886","C(Nc1c2CCCCc2nc3ccccc13)c4ccccn4","IC50","'='",70,"nM",7.16,"CHEMBL1914","Butyrylcholinesterase","CHEMBL4024719","Inhibition of human serum BuChE using butyrylthiocholine iodide as substrate pretreated for 5 mins followed by substrate addition measured at 1 min interval for 5 mins by Ellman's method","Eur J Med Chem",2017,289.38,4.12
"CHEMBL1916766","Nc1c2CCCCc2nc3oc(cc13)c4ccccc4","IC50","'='",3780,"nM",5.42,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1914445","Inhibition of human serum BuChE using butyrylthiocholine as substrate by Ellman's assay","Eur. J. Med. Chem.",2011,264.33,3.96
"CHEMBL1916768","Nc1c2CCCCc2nc3c1cc(c4ccccc4)n3c5ccccc5","IC50","'='",8570,"nM",5.07,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1914445","Inhibition of human serum BuChE using butyrylthiocholine as substrate by Ellman's assay","Eur. J. Med. Chem.",2011,339.44,5.15
"CHEMBL3900751","COCCN(CC1CCCN(CC#C)C1)S(=O)(=O)c2ccc3ccccc3c2","IC50","'='",137,"nM",6.86,"CHEMBL1914","Butyrylcholinesterase","CHEMBL3871295","Inhibition of human recombinant BuChe using butyrylthiocholine as substrate preincubated for 5 mins followed by substrate addition measured for 1 min by Ellman's method","Bioorg Med Chem",2017,400.54,2.82
"CHEMBL3960783","COCCN(CC1CCN(CC#C)CC1)S(=O)(=O)c2ccc3ccccc3c2","IC50","'='",384,"nM",6.42,"CHEMBL1914","Butyrylcholinesterase","CHEMBL3871295","Inhibition of human recombinant BuChe using butyrylthiocholine as substrate preincubated for 5 mins followed by substrate addition measured for 1 min by Ellman's method","Bioorg Med Chem",2017,400.54,2.82
"CHEMBL3262661","COc1cc2CCNC(Cc3ccc(OCCCCCCN(C)C)cc3)c2cc1OC","IC50","'='",3430,"nM",5.46,"CHEMBL1914","Butyrylcholinesterase","CHEMBL3259766","Inhibition of BuChE in human serum using S-butyrylthiocholine iodide as substrate preincubated with enzyme for 20 mins followed by substrate addition by Ellman's method","Bioorg. Med. Chem. Lett.",2014,426.6,4.63
"CHEMBL3889625","COc1cc2CC(CC3CCN(Cc4ccc5ccccc5n4)CC3)C(=O)c2cc1OC","IC50","'='",6350,"nM",5.2,"CHEMBL1914","Butyrylcholinesterase","CHEMBL3870312","Inhibition of human serum BuChE using s-butyrylthiocholine iodide as substrate preincubated for 5 mins followed by substrate addition measured up to 3 mins by Ellman's method","Eur J Med Chem",2016,430.55,4.91
"CHEMBL4102655","CCCNc1nc(NCCc2ccc(OC)c(OC)c2)c3ccccc3n1","IC50","'='",24900,"nM",4.6,"CHEMBL1914","Butyrylcholinesterase","CHEMBL4002588","Inhibition of human BuChE using S-butyrylthiocholine iodide as substrate preincubated for 5 mins followed by substrate addition measured for 60 to 300 secs by Ellman's method","Eur J Med Chem",2017,366.47,4.12
"CHEMBL4061837","CCNc1nc(NCCc2ccccc2)c3ccccc3n1","IC50","'='",3200,"nM",5.5,"CHEMBL1914","Butyrylcholinesterase","CHEMBL4002588","Inhibition of human BuChE using S-butyrylthiocholine iodide as substrate preincubated for 5 mins followed by substrate addition measured for 60 to 300 secs by Ellman's method","Eur J Med Chem",2017,292.39,3.72
"CHEMBL4095445","COc1ccc(CCNc2nc(NC(C)C)nc3ccccc23)cc1OC","IC50","'='",7800,"nM",5.11,"CHEMBL1914","Butyrylcholinesterase","CHEMBL4002588","Inhibition of human BuChE using S-butyrylthiocholine iodide as substrate preincubated for 5 mins followed by substrate addition measured for 60 to 300 secs by Ellman's method","Eur J Med Chem",2017,366.47,4.12
"CHEMBL4099598","NC1=C(C#N)C2(C(=C3NCCN13)[N+](=O)[O-])c4ccccc4c5nc6ccccc6nc25","IC50","'='",8400,"nM",5.08,"CHEMBL1914","Butyrylcholinesterase","CHEMBL4007475","Inhibition of butyrylcholinesterase (unknown origin) using acetylthiocholine as substrate preincubated for 20 mins followed by substrate addition by Ellmans method","Bioorg Med Chem",2017,409.41,1.95
"CHEMBL4078382","CCNc1nc(NCCc2ccc(OC)c(OC)c2)c3ccccc3n1","IC50","'='",14000,"nM",4.85,"CHEMBL1914","Butyrylcholinesterase","CHEMBL4002588","Inhibition of human BuChE using S-butyrylthiocholine iodide as substrate preincubated for 5 mins followed by substrate addition measured for 60 to 300 secs by Ellman's method","Eur J Med Chem",2017,352.44,3.73
"CHEMBL4077088","CCNc1nc(NCc2ccc(OC)c(OC)c2)c3ccccc3n1","IC50","'='",25000,"nM",4.6,"CHEMBL1914","Butyrylcholinesterase","CHEMBL4002588","Inhibition of human BuChE using S-butyrylthiocholine iodide as substrate preincubated for 5 mins followed by substrate addition measured for 60 to 300 secs by Ellman's method","Eur J Med Chem",2017,338.41,3.69
"CHEMBL4099790","COc1ccc(CNc2nc(NC(C)C)nc3ccccc23)cc1OC","IC50","'='",29800,"nM",4.53,"CHEMBL1914","Butyrylcholinesterase","CHEMBL4002588","Inhibition of human BuChE using S-butyrylthiocholine iodide as substrate preincubated for 5 mins followed by substrate addition measured for 60 to 300 secs by Ellman's method","Eur J Med Chem",2017,352.44,4.08
"CHEMBL4083524","CCCNc1nc(NCc2ccc(OC)c(OC)c2)c3ccccc3n1","IC50","'='",30400,"nM",4.52,"CHEMBL1914","Butyrylcholinesterase","CHEMBL4002588","Inhibition of human BuChE using S-butyrylthiocholine iodide as substrate preincubated for 5 mins followed by substrate addition measured for 60 to 300 secs by Ellman's method","Eur J Med Chem",2017,352.44,4.08
"CHEMBL4065799","COc1cc(\C=C\C(=O)Nc2ccccc2)ccc1OCCCN(C)C","IC50","'='",20020,"nM",4.7,"CHEMBL1914","Butyrylcholinesterase","CHEMBL3994591","Inhibition of butyrylcholinesterase (unknown origin) using butyrylthiocholine iodide as substrate after 25 mins by Ellmann method","Eur J Med Chem",2017,354.45,3.68
"CHEMBL4085671","COc1cc(\C=C\C(=O)Nc2ccccc2)ccc1OCCCCN(C)C","IC50","'='",25900,"nM",4.59,"CHEMBL1914","Butyrylcholinesterase","CHEMBL3994591","Inhibition of butyrylcholinesterase (unknown origin) using butyrylthiocholine iodide as substrate after 25 mins by Ellmann method","Eur J Med Chem",2017,368.48,4.07
"CHEMBL4063045","COc1cc(\C=C\C(=O)Nc2ccccc2)ccc1OCCCCCCN(C)C","IC50","'='",6720,"nM",5.17,"CHEMBL1914","Butyrylcholinesterase","CHEMBL3994591","Inhibition of butyrylcholinesterase (unknown origin) using butyrylthiocholine iodide as substrate after 25 mins by Ellmann method","Eur J Med Chem",2017,396.53,4.85
"CHEMBL4074566","NC1=C(C#N)C2(C(=C(NCc3ccccc3)N1Cc4ccccc4)[N+](=O)[O-])c5ccccc5c6nc7ccccc7nc26","IC50","'='",8600,"nM",5.07,"CHEMBL1914","Butyrylcholinesterase","CHEMBL4007475","Inhibition of butyrylcholinesterase (unknown origin) using acetylthiocholine as substrate preincubated for 20 mins followed by substrate addition by Ellmans method","Bioorg Med Chem",2017,563.62,5.34
"CHEMBL4092602","NC1=C(C#N)C2(C(=C3NCCCN13)[N+](=O)[O-])c4ccccc4c5nc6ccc(cc6nc25)[N+](=O)[O-]","IC50","'='",9700,"nM",5.01,"CHEMBL1914","Butyrylcholinesterase","CHEMBL4007475","Inhibition of butyrylcholinesterase (unknown origin) using acetylthiocholine as substrate preincubated for 20 mins followed by substrate addition by Ellmans method","Bioorg Med Chem",2017,468.43,2.25
"CHEMBL4095032","Cc1cc2nc3c4ccccc4C5(C(=C(N)N(Cc6ccccc6)C(=C5[N+](=O)[O-])NCc7ccccc7)C#N)c3nc2cc1C","IC50","'='",8900,"nM",5.05,"CHEMBL1914","Butyrylcholinesterase","CHEMBL4007475","Inhibition of butyrylcholinesterase (unknown origin) using acetylthiocholine as substrate preincubated for 20 mins followed by substrate addition by Ellmans method","Bioorg Med Chem",2017,591.68,5.96
"CHEMBL4060800","NC1=C(C#N)C2(C(=C(NCc3ccccc3)N1Cc4ccccc4)[N+](=O)[O-])c5ccccc5c6nc7ccc(cc7nc26)[N+](=O)[O-]","IC50","'='",9100,"nM",5.04,"CHEMBL1914","Butyrylcholinesterase","CHEMBL4007475","Inhibition of butyrylcholinesterase (unknown origin) using acetylthiocholine as substrate preincubated for 20 mins followed by substrate addition by Ellmans method","Bioorg Med Chem",2017,608.62,5.25
"CHEMBL4069385","COc1cc(\C=C\C(=O)Nc2ccccc2)ccc1OCCCCN3CCCCC3","IC50","'='",5690,"nM",5.25,"CHEMBL1914","Butyrylcholinesterase","CHEMBL3994591","Inhibition of butyrylcholinesterase (unknown origin) using butyrylthiocholine iodide as substrate after 25 mins by Ellmann method","Eur J Med Chem",2017,408.54,4.99
"CHEMBL4098132","COc1cc(\C=C\C(=O)Nc2ccccc2)ccc1OCCCCCCCCN3CCCCC3","IC50","'='",5450,"nM",5.26,"CHEMBL1914","Butyrylcholinesterase","CHEMBL3994591","Inhibition of butyrylcholinesterase (unknown origin) using butyrylthiocholine iodide as substrate after 25 mins by Ellmann method","Eur J Med Chem",2017,464.65,6.55
