"Molecule.ChEMBL.ID","Smiles","Standard.Type","Standard.Relation","Standard.Value","Standard.Units","pChEMBL.Value","Target.ChEMBL.ID","Target.Name","Document.ChEMBL.ID","Assay.Description","Document.Journal","Document.Year","Molecular.Weight","AlogP"
"CHEMBL3628057","Fc1cccc(C[n+]2ccc(cc2)C(=O)NCCc3c[nH]c4ccccc34)c1","IC50","'='",3900,"nM",5.41,"CHEMBL220","Acetylcholinesterase","CHEMBL3627616","Inhibition of human recombinant AChE using acetylthiocholine iodide as substrate preincubated for 5 mins followed by substrate addition by Ellman's method","Eur. J. Med. Chem.",2015,454.34,3.62
"CHEMBL3628061","O=C(NCCc1c[nH]c2ccccc12)c3cc[n+](Cc4ccc(cc4)C#N)cc3","IC50","'='",22900,"nM",4.64,"CHEMBL220","Acetylcholinesterase","CHEMBL3627616","Inhibition of human recombinant AChE using acetylthiocholine iodide as substrate preincubated for 5 mins followed by substrate addition by Ellman's method","Eur. J. Med. Chem.",2015,461.36,3.35
"CHEMBL3628062","COc1ccc2[nH]cc(CCNC(=O)c3cc[n+](Cc4ccccc4F)cc3)c2c1","IC50","'='",3300,"nM",5.48,"CHEMBL220","Acetylcholinesterase","CHEMBL3627616","Inhibition of human recombinant AChE using acetylthiocholine iodide as substrate preincubated for 5 mins followed by substrate addition by Ellman's method","Eur. J. Med. Chem.",2015,484.37,3.62
"CHEMBL3628183","COc1ccc2[nH]cc(CCNC(=O)\C=C\c3cc[n+](Cc4ccc(F)cc4)cc3)c2c1","IC50","'='",210,"nM",6.68,"CHEMBL220","Acetylcholinesterase","CHEMBL3627616","Inhibition of human recombinant AChE using acetylthiocholine iodide as substrate preincubated for 5 mins followed by substrate addition by Ellman's method","Eur. J. Med. Chem.",2015,510.41,4.02
"CHEMBL4096963","CCN(CCCCCCN1C(=O)c2ccccc2C1=O)Cc3ccccc3","IC50","'='",3700,"nM",5.43,"CHEMBL220","Acetylcholinesterase","CHEMBL4043275","Inhibition of human erythrocyte AChE using acetylthiocholine chloride as substrate incubated for 15 mins by Ellman's method","Bioorg Med Chem Lett",2017,364.49,4.37
"CHEMBL4093947","CCOC(=O)[C@H](CCC(=O)NCCC1CCN(Cc2ccccc2)CC1)NC(=O)c3ccccc3","IC50","'='",850,"nM",6.07,"CHEMBL220","Acetylcholinesterase","CHEMBL4049396","Inhibition of recombinant human AChE expressed in HEK293 cells using acetylthiocholine iodide as substrate pretreated for 5 mins followed by substrate addition measured for 5 mins by UV-Vis spectrophotometric method","Eur J Med Chem",2017,479.62,3.55
"CHEMBL4080691","CCOC(=O)[C@H](CCC(=O)NCCC1CCN(Cc2ccccc2)CC1)NC(=O)c3ccc4cc(OC)ccc4c3","IC50","'='",890,"nM",6.05,"CHEMBL220","Acetylcholinesterase","CHEMBL4049396","Inhibition of recombinant human AChE expressed in HEK293 cells using acetylthiocholine iodide as substrate pretreated for 5 mins followed by substrate addition measured for 5 mins by UV-Vis spectrophotometric method","Eur J Med Chem",2017,559.71,4.71
"CHEMBL4092186","COc1ccc(NC(=S)NCCN2CCOCC2)cc1Cl","IC50","'='",14000,"nM",4.85,"CHEMBL220","Acetylcholinesterase","CHEMBL4033657","Inhibition of recombinant human AChE expressed in HEK293F cells using acetylthiocholine iodide as substrate measured over 60 secs by Ellman's method","Eur J Med Chem",2017,329.85,1.97
"CHEMBL4059766","CCOC(=O)[C@@H](CCC(=O)NCCC1CCN(Cc2ccccc2)CC1)NC(=O)c3ccccc3","IC50","'='",500,"nM",6.3,"CHEMBL220","Acetylcholinesterase","CHEMBL4049396","Inhibition of recombinant human AChE expressed in HEK293 cells using acetylthiocholine iodide as substrate pretreated for 5 mins followed by substrate addition measured for 5 mins by UV-Vis spectrophotometric method","Eur J Med Chem",2017,479.62,3.55
"CHEMBL4075624","CN1c2ccccc2C(c3ccccc13)n4cnc(n4)[N+](=O)[O-]","IC50","'='",16700,"nM",4.78,"CHEMBL220","Acetylcholinesterase","CHEMBL4043268","Inhibition of human erythrocyte AChE using acetylthiocholine iodide as substrate preincubated for 10 mins followed by substrate addition by Ellman's method","Bioorg Med Chem",2017,307.31,2.91
"CHEMBL3973337","COc1cc2CC(CC3CCN(Cc4cccc(Br)n4)CC3)C(=O)c2cc1OC","IC50","'='",1980,"nM",5.7,"CHEMBL220","Acetylcholinesterase","CHEMBL3870312","Inhibition of human erythrocytes AChE using acetylthiocholine iodide as substrate preincubated for 5 mins followed by substrate addition measured up to 3 mins by Ellman's method","Eur J Med Chem",2016,459.38,4.52
"CHEMBL1340607","COc1ccc(NC(=NCCN2CCC(C)CC2)S)cc1Cl","IC50","'='",12000,"nM",4.92,"CHEMBL220","Acetylcholinesterase","CHEMBL4033657","Inhibition of recombinant human AChE expressed in HEK293F cells using acetylthiocholine iodide as substrate measured over 60 secs by Ellman's method","Eur J Med Chem",2017,341.91,3.78
"CHEMBL3958208","Brc1ccc(\C=C/2\CNCC3=C2N=C4SC=C(N4C3c5ccc(Br)cc5)c6ccccc6)cc1","IC50","'='",1480,"nM",5.83,"CHEMBL220","Acetylcholinesterase","CHEMBL3871299","Inhibition of acetylcholinesterase (unknown origin) assessed as reduction in formation of 5-thio-2-nitrobenzoate from acetylthiocholine iodide preincubated for 15 mins followed by substrate addition measured after 30 mins by Ellman's method","Bioorg Med Chem Lett",2017,591.37,7.61
"CHEMBL597863","C[n+]1c(\C=C\c2ccc(F)cc2)ccc3ccccc13","IC50","'='",2400,"nM",5.62,"CHEMBL220","Acetylcholinesterase","CHEMBL4049393","Inhibition of human erythrocyte AChE using acetylthiocholine chloride as substrate pretreated for 15 mins followed by substrate addition measured for 2 mins by DTNB reagent based spectrophotometric method","Eur J Med Chem",2017,391.23,3.97
"CHEMBL4061433","CCN(CC)c1ccc(\C=C\c2ccc3ccccc3[n+]2C)c(O)c1","IC50","'='",1500,"nM",5.82,"CHEMBL220","Acetylcholinesterase","CHEMBL4049393","Inhibition of human erythrocyte AChE using acetylthiocholine chloride as substrate pretreated for 15 mins followed by substrate addition measured for 2 mins by DTNB reagent based spectrophotometric method","Eur J Med Chem",2017,460.36,4.39
"CHEMBL4102571","CCOC(=O)CC[C@@H](NC(=O)OCc1ccccc1)C(=O)NCCC2CCN(Cc3ccccc3)CC2","IC50","'='",3000,"nM",5.52,"CHEMBL220","Acetylcholinesterase","CHEMBL4049396","Inhibition of recombinant human AChE expressed in HEK293 cells using acetylthiocholine iodide as substrate pretreated for 5 mins followed by substrate addition measured for 5 mins by UV-Vis spectrophotometric method","Eur J Med Chem",2017,509.65,4.04
"CHEMBL4078265","C[n+]1c2ccccc2c(c3ccc(F)cc3)c4ccccc14","IC50","'='",32300,"nM",4.49,"CHEMBL220","Acetylcholinesterase","CHEMBL4043268","Inhibition of human erythrocyte AChE using acetylthiocholine iodide as substrate preincubated for 10 mins followed by substrate addition by Ellman's method","Bioorg Med Chem",2017,375.15,4.62
"CHEMBL3828028","CCCCCCCC1OCc2c[n+](C)c(C)c(OC(=O)N(C)C)c2CO1","IC50","'='",2100,"nM",5.68,"CHEMBL220","Acetylcholinesterase","CHEMBL3826971","Inhibition of human AChE assessed as acetylthiocholine hydrolysis preincubated for 10 mins followed by addition of substrate measured after 2 mins by spectrophotometric method","Bioorg. Med. Chem. Lett.",2016,445.4,3.61
"CHEMBL4074062","CC(=O)c1c[n+](Cc2ccccc2C)ccc1CC3Cc4cc(C)c(C)cc4C3=O","IC50","'='",27.7,"nM",7.56,"CHEMBL220","Acetylcholinesterase","CHEMBL4011633","Inhibition of AChE in human erythrocytes using acetylthiocholine iodide as substrate preincubated for 5 mins followed by substrate addition measured every minute for 10 mins by Ellman's spectrophotometric method","J Med Chem",2017,478.43,4.75
"CHEMBL4077952","COC(=O)c1cc2c(OC(=O)N(C)C)cccc2[n+](C)c1","IC50","'='",20,"nM",7.7,"CHEMBL220","Acetylcholinesterase","CHEMBL4011633","Inhibition of AChE (unknown origin)","J Med Chem",2017,289.31,1.51
"CHEMBL3884858","O=S(=O)(c1ccccc1)n2ccc3c(cccc23)N4CCN(CCCCCNc5c6CCCCc6nc7ccccc57)CC4","IC50","'='",18.2,"nM",7.74,"CHEMBL220","Acetylcholinesterase","CHEMBL3875143","Inhibition of human recombinant AChE preincubated for 5 mins followed by acetylthiocholine iodide substrate addition measured after 5 mins by Ellman's method","Eur J Med Chem",2016,607.82,6.71
"CHEMBL3753360","C(CCCNc1c2CCCCc2nc3ccccc13)CCCN(Cc4oc5ccccc5c4)Cc6oc7ccccc7c6","IC50","'='",117,"nM",6.93,"CHEMBL220","Acetylcholinesterase","CHEMBL3751805","Inhibition of recombinant human AChE using acetylthiocholine iodide as substrate preincubated for 20 mins followed by substrate addition by Ellman's method","J. Med. Chem.",2016,571.77,9.67
"CHEMBL4072825","COc1ccc(cc1)N2C(=O)C3CN(C)C4(C3C2=O)C(=O)c5ccccc5C4=O","IC50","'='",780,"nM",6.11,"CHEMBL220","Acetylcholinesterase","CHEMBL4020795","Inhibition of AChE (unknown origin) using acetylcholine as substrate preincubated for 15 mins followed by substrate addition measured every minute by spectrophotometric analysis","Bioorg Med Chem Lett",2017,390.4,1.56
"CHEMBL4099391","COc1cc2C\C(=C/c3cc[n+](Cc4ccccc4C)cc3)\C(=O)c2cc1OC","IC50","'='",5.8,"nM",8.24,"CHEMBL220","Acetylcholinesterase","CHEMBL4033632","Inhibition of human erythrocyte AChE using acetylthiocholine iodide as substrate pretreated for 6 mins followed by substrate addition measured up to 180 sec by Ellman's method","Eur J Med Chem",2017,466.38,4.17
"CHEMBL4073401","COc1ccccc1NC(=S)NCCN2CCCCC2","IC50","'='",32000,"nM",4.5,"CHEMBL220","Acetylcholinesterase","CHEMBL4033657","Inhibition of recombinant human AChE expressed in HEK293F cells using acetylthiocholine iodide as substrate measured over 60 secs by Ellman's method","Eur J Med Chem",2017,329.9,2.47
"CHEMBL4089550","COc1cc2CCN(CC3CCN(Cc4cc(C)cc(\C=N\O)c4O)CC3)Cc2cc1OC","Kd","'='",7600,"nM",5.12,"CHEMBL220","Acetylcholinesterase","CHEMBL4043104","Reactivation of tabun-induced inhibition of human AChE assessed as dissociation constant using acetylthiocholine as substrate preincubated for 30 mins followed by substrate addition measured at 5 to 180 mins by Ellman's method","Bioorg Med Chem",2017,453.58,3.8
"CHEMBL3764900","NC1=C(C#N)C2(C(=O)c3cccc4cccc2c34)C(=C5NCCCN15)[N+](=O)[O-]","IC50","'='",6590,"nM",5.18,"CHEMBL220","Acetylcholinesterase","CHEMBL3763108","Inhibition of AChE (unknown origin) using acetylthiocholine as substrate assessed as reduction of DTNB to TNB preincubated for 20 mins followed by addition of substrate by Ellman's kinetic method","Bioorg. Med. Chem.",2016,373.37,1.72
"CHEMBL3764488","NC1=C(C#N)C2(C(=O)c3ccc(Br)c4c(Br)ccc2c34)C(=C5NCCCN15)[N+](=O)[O-]","IC50","'='",6710,"nM",5.17,"CHEMBL220","Acetylcholinesterase","CHEMBL3763108","Inhibition of AChE (unknown origin) using acetylthiocholine as substrate assessed as reduction of DTNB to TNB preincubated for 20 mins followed by addition of substrate by Ellman's kinetic method","Bioorg. Med. Chem.",2016,531.16,3.25
"CHEMBL3597055","COC(=O)C1=C(C[C@H](N([C@@H]1c2ccccc2)c3ccc(F)cc3)c4ccccc4)Nc5ccc(F)cc5","IC50","'='",15135.61,"nM",4.82,"CHEMBL220","Acetylcholinesterase","CHEMBL3596196","Inhibition of human acetylcholinesterase using ATCI/DTNB as substrate preincubated for 30 mins followed by substrate addition measured for 60 mins by Ellman method","Bioorg. Med. Chem.",2015,496.56,7.2
"CHEMBL4070182","COc1ccc(CNc2c3CCCCc3nc4cc(Cl)ccc24)cc1OC","IC50","'='",800,"nM",6.1,"CHEMBL220","Acetylcholinesterase","CHEMBL4017465","Inhibition of human AChE using acetylthiocholine iodide as substrate pretreated for 5 mins followed by substrate addition by Ellman's method","Bioorg Med Chem Lett",2017,382.89,5.4
"CHEMBL4088659","CN1c2ccccc2C(c3ccccc13)n4nnc5ccccc45","Ki","'='",6430,"nM",5.19,"CHEMBL220","Acetylcholinesterase","CHEMBL4043268","Competitive inhibition of human serum AChE using acetylthiocholine iodide as substrate preincubated for 10 mins followed by Lineweaver-Burk double reciprocal kinetic plot analysis","Bioorg Med Chem",2017,312.38,4.15
"CHEMBL3769833","COc1cccc(c1)C(=O)N2c3ccccc3[Se]c4ccccc24","IC50","'='",6200,"nM",5.21,"CHEMBL220","Acetylcholinesterase","CHEMBL3769338","Inhibition of human AChE using acetylthiocholine iodide as substrate preincubated for 5 mins followed by substrate addition measured after 60 to 300 sec by Ellman's method","MedChemComm",2015,380.31,NA
"CHEMBL3769576","COc1ccc(cc1)C(=O)N2c3ccccc3[Se]c4ccccc24","IC50","'='",4600,"nM",5.34,"CHEMBL220","Acetylcholinesterase","CHEMBL3769338","Inhibition of human AChE using acetylthiocholine iodide as substrate preincubated for 5 mins followed by substrate addition measured after 60 to 300 sec by Ellman's method","MedChemComm",2015,380.31,NA
"CHEMBL4082048","COc1cc2C\C(=C/c3cc[n+](Cc4cccc(Br)c4)cc3)\C(=O)c2cc1OC","IC50","'='",5.2,"nM",8.28,"CHEMBL220","Acetylcholinesterase","CHEMBL4033632","Inhibition of human erythrocyte AChE using acetylthiocholine iodide as substrate pretreated for 6 mins followed by substrate addition measured up to 180 sec by Ellman's method","Eur J Med Chem",2017,531.24,4.62
"CHEMBL446997","CCOP(=O)(C#N)N(C)C","Kd","'='",24500,"nM",4.61,"CHEMBL220","Acetylcholinesterase","CHEMBL4020717","Binding affinity to human AChE","Bioorg Med Chem",2017,162.13,1.26
"CHEMBL3116289","CCCCCn1nc(OCc2ccc(OC)cc2)c3cc(ccc13)[N+](=O)[O-]","IC50","'='",9700,"nM",5.01,"CHEMBL220","Acetylcholinesterase","CHEMBL3112400","Inhibition of human AChE using acetylthiocholine as substrate by Ellman's method","Eur. J. Med. Chem.",2014,369.42,4.72
"CHEMBL4085450","O=C(N1C(=O)C(=O)c2cc(CN3CCCCC3)ccc12)c4ccccc4","IC50","'='",79.43,"nM",7.1,"CHEMBL220","Acetylcholinesterase","CHEMBL4052796","Inhibition of AChE (unknown origin) using acetylthiocholine as substrate by Ellman's method","Bioorg Med Chem Lett",2017,348.4,3.04
"CHEMBL3770206","COc1cccc(c1)C(=O)N2c3ccccc3Sc4ccc(Cl)cc24","IC50","'='",4600,"nM",5.34,"CHEMBL220","Acetylcholinesterase","CHEMBL3769338","Inhibition of human AChE using acetylthiocholine iodide as substrate preincubated for 5 mins followed by substrate addition measured after 60 to 300 sec by Ellman's method","MedChemComm",2015,367.86,5.79
"CHEMBL3769555","COc1ccc(cc1OC)C(=O)N2c3ccccc3[Se]c4ccc(Cl)cc24","IC50","'='",6200,"nM",5.21,"CHEMBL220","Acetylcholinesterase","CHEMBL3769338","Inhibition of human AChE using acetylthiocholine iodide as substrate preincubated for 5 mins followed by substrate addition measured after 60 to 300 sec by Ellman's method","MedChemComm",2015,444.78,NA
"CHEMBL3770203","COc1ccc(cc1)C(=O)N2c3ccccc3[Se]c4ccc(Cl)cc24","IC50","'='",5800,"nM",5.24,"CHEMBL220","Acetylcholinesterase","CHEMBL3769338","Inhibition of human AChE using acetylthiocholine iodide as substrate preincubated for 5 mins followed by substrate addition measured after 60 to 300 sec by Ellman's method","MedChemComm",2015,414.75,NA
"CHEMBL3770803","Clc1ccc2[Se]c3ccccc3N(C(=O)Cc4ccccc4)c2c1","IC50","'='",6500,"nM",5.19,"CHEMBL220","Acetylcholinesterase","CHEMBL3769338","Inhibition of human AChE using acetylthiocholine iodide as substrate preincubated for 5 mins followed by substrate addition measured after 60 to 300 sec by Ellman's method","MedChemComm",2015,398.75,NA
"CHEMBL4066805","COc1ccccc1N2C(=O)C3CN(C)C4(C3C2=O)C(=O)c5ccccc5C4=O","IC50","'='",11120,"nM",4.95,"CHEMBL220","Acetylcholinesterase","CHEMBL4020795","Inhibition of AChE (unknown origin) using acetylcholine as substrate preincubated for 15 mins followed by substrate addition measured every minute by spectrophotometric analysis","Bioorg Med Chem Lett",2017,390.4,1.56
"CHEMBL3425895","CCn1c2ccccc2c3cc(\C=C\c4ccc5ccccc5[n+]4C)ccc13","IC50","'='",300,"nM",6.52,"CHEMBL220","Acetylcholinesterase","CHEMBL4049393","Inhibition of human erythrocyte AChE using acetylthiocholine chloride as substrate pretreated for 15 mins followed by substrate addition measured for 2 mins by DTNB reagent based spectrophotometric method","Eur J Med Chem",2017,490.39,5.96
"CHEMBL3425891","COc1cc(\C=C\c2ccc3ccccc3[n+]2C)cc(OC)c1OC","IC50","'='",1600,"nM",5.8,"CHEMBL220","Acetylcholinesterase","CHEMBL4049393","Inhibition of human erythrocyte AChE using acetylthiocholine chloride as substrate pretreated for 15 mins followed by substrate addition measured for 2 mins by DTNB reagent based spectrophotometric method","Eur J Med Chem",2017,463.32,3.86
"CHEMBL4093514","CN1CCN(CC1)c2ccc(\C=C\c3cc(N4CCN(C)CC4)c5ccccc5[n+]3C)cc2","IC50","'='",2500,"nM",5.6,"CHEMBL220","Acetylcholinesterase","CHEMBL4049393","Inhibition of human erythrocyte AChE using acetylthiocholine chloride as substrate pretreated for 15 mins followed by substrate addition measured for 2 mins by DTNB reagent based spectrophotometric method","Eur J Med Chem",2017,569.54,3.34
"CHEMBL4082785","CCOc1ccc(Cc2nc3cc(ccc3n2CCCCCCN4CCCCC4)C(=O)N(CC)CC)cc1","IC50","'='",20000,"nM",4.7,"CHEMBL220","Acetylcholinesterase","CHEMBL4020829","Inhibition of human erythrocyte AChE using ATC iodide as substrate preincubated for 4.5 mins followed by substrate addition measured after 2.5 mins by Ellman's method","J Med Chem",2018,518.75,6.55
"CHEMBL4097877","CN1CC2C(C(=O)N(C2=O)c3ccc(Br)cc3)C14C(=O)c5ccccc5C4=O","IC50","'='",73320,"nM",4.13,"CHEMBL220","Acetylcholinesterase","CHEMBL4020795","Inhibition of AChE (unknown origin) using acetylcholine as substrate preincubated for 15 mins followed by substrate addition measured every minute by spectrophotometric analysis","Bioorg Med Chem Lett",2017,439.27,2.32
"CHEMBL3765162","NC1=C(C#N)C2(C(=O)Nc3ccccc23)C(=C4NCCN14)[N+](=O)[O-]","IC50","'='",4850,"nM",5.31,"CHEMBL220","Acetylcholinesterase","CHEMBL3763108","Inhibition of AChE (unknown origin) using acetylthiocholine as substrate assessed as reduction of DTNB to TNB preincubated for 20 mins followed by addition of substrate by Ellman's kinetic method","Bioorg. Med. Chem.",2016,324.3,-0.07
"CHEMBL3116293","CCCCCn1nc(OCc2ccc3ccccc3c2)c4cc(ccc14)[N+](=O)[O-]","IC50","'='",8200,"nM",5.09,"CHEMBL220","Acetylcholinesterase","CHEMBL3112400","Inhibition of human AChE using acetylthiocholine as substrate by Ellman's method","Eur. J. Med. Chem.",2014,389.46,5.87
"CHEMBL4091851","COc1ccc(CCNc2c3CCCCc3nc4cc(Cl)ccc24)cc1OC","IC50","'='",600,"nM",6.22,"CHEMBL220","Acetylcholinesterase","CHEMBL4017465","Inhibition of human AChE using acetylthiocholine iodide as substrate pretreated for 5 mins followed by substrate addition by Ellman's method","Bioorg Med Chem Lett",2017,396.92,5.44
"CHEMBL3623561","CC(C)(C)c1cccc(c1)C(=O)CF","IC50","'='",715,"nM",6.15,"CHEMBL220","Acetylcholinesterase","CHEMBL3621126","Inhibition of recombinant human AChE after 60 mins by Ellman assay","Bioorg. Med. Chem. Lett.",2015,194.25,3.14
"CHEMBL1651047","C[C@@H]([C@H]1CC[C@@]2(C)[C@@H]3CC[C@@H]4C(=CC3=CC[C@]12C)CC[C@H](N(C)C)C4(C)C)N(C)C","IC50","'='",80000,"nM",4.1,"CHEMBL220","Acetylcholinesterase","CHEMBL1649337","Inhibition of AChE by Ellman's method","J. Nat. Prod.",2010,412.71,6.39
"CHEMBL3770516","Clc1ccc2Sc3ccccc3N(C(=O)Cc4ccccc4)c2c1","IC50","'='",7500,"nM",5.12,"CHEMBL220","Acetylcholinesterase","CHEMBL3769338","Inhibition of human AChE using acetylthiocholine iodide as substrate preincubated for 5 mins followed by substrate addition measured after 60 to 300 sec by Ellman's method","MedChemComm",2015,351.86,5.71
"CHEMBL3763203","NC1=C(C#N)C2(C(=O)Nc3ccccc23)C(=C4NCCCN14)[N+](=O)[O-]","IC50","'='",1020,"nM",5.99,"CHEMBL220","Acetylcholinesterase","CHEMBL3763108","Inhibition of AChE (unknown origin) using acetylthiocholine as substrate assessed as reduction of DTNB to TNB preincubated for 20 mins followed by addition of substrate by Ellman's kinetic method","Bioorg. Med. Chem.",2016,338.33,0.33
"CHEMBL3769834","N1c2ccccc2[Se]c3ccccc13","IC50","'='",5600,"nM",5.25,"CHEMBL220","Acetylcholinesterase","CHEMBL3769338","Inhibition of human AChE using acetylthiocholine iodide as substrate preincubated for 5 mins followed by substrate addition measured after 60 to 300 sec by Ellman's method","MedChemComm",2015,246.17,NA
"CHEMBL1801816","COc1ccc(cc1)C(=O)N2c3ccccc3Sc4ccc(Cl)cc24","IC50","'='",5900,"nM",5.23,"CHEMBL220","Acetylcholinesterase","CHEMBL3769338","Inhibition of human AChE using acetylthiocholine iodide as substrate preincubated for 5 mins followed by substrate addition measured after 60 to 300 sec by Ellman's method","MedChemComm",2015,367.86,5.79
"CHEMBL4065799","COc1cc(\C=C\C(=O)Nc2ccccc2)ccc1OCCCN(C)C","IC50","'='",33860,"nM",4.47,"CHEMBL220","Acetylcholinesterase","CHEMBL3994591","Inhibition of acetylcholinesterase (unknown origin) using acetylthiocholine iodide as substrate after 25 mins by Ellmann method","Eur J Med Chem",2017,354.45,3.68
"CHEMBL3642052","CC(=O)NCCc1c[nH]c2ccc(OC(=O)NCCCCCCCCCCNc3c4CCCCc4nc5ccccc35)cc12","IC50","'='",1.18,"nM",8.93,"CHEMBL220","Acetylcholinesterase","CHEMBL3639238","Inhibition Assay: The biological activity of the compounds of general formula (I) towards the cholinesterase inhibition was evaluated using Ellman's method (Ellman, G. L.; Courtney, K. D.; Anders, B.; Featherstone, R. M. Biochem. Pharmacol. 1961, 7, 88-95).This method of evaluation of the cholinesterase inhibitors activity is based on the fact that acetyl/butyrylcholinesterase interacts with the inhibitor, which prevents the acetyl/butyrylcholine hydrolysis. The inhibitor causes the enzyme activity drop which is dependent on the inhibitor concentration. The enzyme unbound with the inhibitor is able to hydrolyze acetyl/butyrylthiocholine (ASCh/BSCh). The amount of the hydrolyzed ASCh/BSCh is measured indirectly, by quantification of the product of its reaction with DTNB (5,5Ã¢Â²-dithio-bis-2-nitrobenzoic acid). Ellman's method relies therefore on the spectrophotometric quantification of product of the reaction between acylthiocholine and DTNB.","",2014,597.8,7.59
